,Year Built,Number of Buildings - Self-reported,Occupancy,Site EUI (kBtu/ft²),Natural Gas Use (kBtu),Weather Normalized Site Natural Gas Use (therms),Weather Normalized Site Electricity (kWh),Total GHG Emissions (Metric Tons CO2e),Direct GHG Emissions (Metric Tons CO2e),Indirect GHG Emissions (Metric Tons CO2e),Property GFA - Self-Reported (ft²),Water Use (All Water Sources) (kgal),Water Intensity (All Water Sources) (gal/ft²),Source EUI (kBtu/ft²),Primary Property Type - Self Selected,Largest Property Use Type (ft²),2nd Largest Property Use (ft²),3rd Largest Property Use Type (ft²),Total area (ft²),Site Gas (kBtu/ft²),Electricity Use Grid Purchase (kBtu),ENERGY STAR Score,Property Id,Electricity Use - Grid Purchase (kBtu),Electricity Use Area (kBtu/ft²),GHG Emissions Area (Metric Tons CO2e/ft²),Water use Area (kgal/ft²),Code Property Type
1173,1920,1,100,110.9,14010378.6,148986.8,3155201.5,1763.6,744.2,1019.4,225464.0,32108.4,142.41,218.2,Multifamily Housing,208612.0,13352.0,3500.0,225464.0,62.140202426994996,10985091.6,74,2807294,10985091.6,48.722153425824075,0.007822091331653833,0.14241031827697548,0
1174,1926,1,100,124.0,22759173.9,227591.7,12479246.3,6672.1,2689.1,3982.9,690287.0,32301.8,46.79,259.0,Office,648951.0,31206.0,6470.0,686627.0,33.14634277416996,42919794.7,54,3337189,42919794.7,62.508166296985124,0.00971721181951773,0.04704417391101719,1
1175,1913,1,95,148.6,0.0,0.0,14250488.9,6053.0,0.0,6053.0,481483.0,0.0,0.0,377.0,Office,481483.0,0.0,0.0,481483.0,0.0,49266905.9,23,3070619,49266905.9,102.32325108051582,0.012571575735799603,0.0,1
1176,1970,1,100,4.8,4923299.6,50920.9,1018847.8,584.1,261.5,322.6,1754156.0,0.0,0.0,9.2,Hotel,1754156.0,0.0,0.0,1754156.0,2.8066486675073365,3476309.1,100,5990844,3476309.1,1.9817559555706563,0.0003329806471032223,0.0,2
1177,1928,1,100,106.3,35234780.8,385818.3,6459771.9,3958.9,1871.5,2087.4,542940.0,0.0,0.0,198.2,Hotel,542940.0,0.0,0.0,542940.0,64.89626993774634,22493803.9,33,2811143,22493803.9,41.429631082624226,0.0072915975982613184,0.0,2
1178,1938,1,100,82.9,4909399.9,53353.0,205981.7,329.2,260.8,68.4,68134.0,2167.1,31.81,109.6,Multifamily Housing,68134.0,0.0,0.0,68134.0,72.0550664866293,737500.4,62,2801679,737500.4,10.824263950450582,0.004831655267560983,0.0318064402500954,0
1179,1985,1,100,139.9,124626097.6,1246261.0,38289278.6,18743.1,6619.5,12123.6,1825000.0,100317.0,54.97,296.5,Hotel,1825000.0,0.0,0.0,1825000.0,68.28827265753425,130643034.5,22,3351449,130643034.5,71.58522438356164,0.010270191780821917,0.054968219178082194,2
1180,1931,1,100,90.8,18154127.7,181541.3,3532844.5,3095.6,1939.1,1156.5,480000.0,28422.3,59.21,148.5,Hotel,480000.0,0.0,0.0,480000.0,37.821099374999996,12462395.2,81,3261559,12462395.2,25.96332333333333,0.006449166666666666,0.059213125,2
1181,2003,1,100,132.6,0.0,0.0,6319532.3,3429.0,0.0,3429.0,324701.0,31155.0,95.95,288.2,Hotel,324701.0,0.0,0.0,324701.0,0.0,21562246.9,26,1518777,21562246.9,66.40646902842923,0.010560484876855939,0.0959498122888442,2
1182,1927,1,100,128.3,0.0,0.0,1832079.3,1299.4,706.7,592.7,122957.0,28340.7,230.49,240.2,Hotel,122957.0,0.0,0.0,122957.0,0.0,6387263.8,46,2920816,6387263.8,51.947134364045965,0.010567922119114814,0.23049277389656547,2
1183,1988,1,100,93.6,6754889.4,67548.9,33326621.4,12111.7,358.8,11753.0,1475766.0,38902.6,26.36,262.6,Office,1396638.0,49825.0,18000.0,1464463.0,4.6125367455510995,114846869.6,82,2902804,114846869.6,78.42251364493333,0.00827040355406726,0.026564413030578445,1
1184,1989,1,100,95.9,4025976.7,40259.8,11203749.6,6023.6,213.8,5809.8,793262.0,44417.8,55.99,209.4,Hotel,590696.0,157464.0,36063.0,784223.0,5.133714134882553,38840814.3,54,2435222,38840814.3,49.52776735698902,0.007680978497187662,0.056639246744867214,2
1185,1927,1,100,122.5,7240799.9,79452.3,1555199.9,877.0,384.6,492.4,102400.0,0.0,0.0,237.0,Hotel,102400.0,0.0,0.0,102400.0,70.71093652343751,5306342.7,46,4978693,5306342.7,51.8197529296875,0.008564453125,0.0,2
1186,1962,1,100,122.9,0.0,0.0,2937086.3,2003.2,1062.0,941.2,197261.0,18723.0,94.91,233.7,Hotel,192761.0,42072.0,4500.0,239333.0,0.0,10142459.3,53,3944375,10142459.3,42.37802267134077,0.008369928091821854,0.0782299139692395,2
1187,1990,1,100,73.6,402569.7,4025.7,9820866.0,4033.0,21.4,4011.7,643301.0,13718.6,21.33,190.6,Office,631551.0,11750.0,0.0,643301.0,0.6257874618568913,33952725.6,86,1721249,33952725.6,52.778910028120585,0.0062692270026006485,0.02132532049538241,1
1188,1970,1,85,91.2,0.0,0.0,35270574.2,20363.1,0.0,20363.1,2837932.0,51522.5,18.15,191.9,Office,2692740.0,145192.0,81688.0,2919620.0,0.0,120343214.0,80,1472861,120343214.0,41.21879354162528,0.0069745720333468045,0.017646988306697448,1
1189,1920,1,100,83.4,13272199.4,144673.8,1063097.9,1051.0,705.0,346.1,203778.0,14236.9,69.86,125.8,Multifamily Housing,197309.0,6469.0,0.0,203778.0,65.13067848344768,3729172.4,63,2710741,3729172.4,18.30017175553789,0.0051575734377607005,0.0698647547821649,0
1190,2000,1,100,133.1,1607700.0,16077.0,4273693.2,2685.7,85.4,2600.3,262051.0,18601.0,70.98,268.8,Hotel,262051.0,0.0,0.0,262051.0,6.135065311714132,14838252.3,33,3264953,14838252.3,56.62352862610714,0.010248768369515857,0.07098236602798692,2
1191,1962,1,90,138.6,0.0,0.0,4394654.9,4644.9,0.0,4644.9,461591.0,38084.8,82.51,229.7,Hotel,461591.0,0.0,0.0,461591.0,0.0,15001881.6,12,4479646,15001881.6,32.50037717373172,0.0100628045174191,0.08250767454304786,2
1192,1989,1,85,62.0,0.0,0.0,9911778.1,3997.0,0.0,3997.0,752000.0,14506.1,19.29,162.6,Office,752000.0,13412.0,0.0,765412.0,0.0,34189453.7,88,2680658,34189453.7,44.66803982691675,0.005222024217022989,0.01895201538517818,1
1193,1903,1,100,80.2,113268.0,1132.7,362443.6,410.4,294.3,116.1,64747.0,2289.9,35.37,122.2,Multifamily Housing,64747.0,0.0,0.0,64747.0,1.749393794307072,1251486.2,83,2669073,1251486.2,19.32886774676819,0.006338517614715739,0.035366889585617865,0
1194,1901,1,100,17.2,508473.3,5084.7,244336.7,104.4,27.0,77.4,78010.0,2691.5,34.5,40.4,Office,78010.0,0.0,0.0,78010.0,6.518052813741828,833677.0,100,2727372,833677.0,10.686796564543007,0.0013382899628252788,0.03450198692475324,1
1195,2013,1,70,101.9,16388554.8,163885.5,6272629.0,2887.2,870.5,2016.7,374000.0,0.0,0.0,228.5,Hotel,364000.0,6000.0,4000.0,374000.0,43.81966524064171,21732246.1,14,4412547,21732246.1,58.107609893048135,0.007719786096256684,0.0,2
1196,1914,1,85,100.0,373209.1,3732.1,1304078.8,603.5,182.3,421.2,70981.0,755.4,10.64,237.5,Office,70981.0,0.0,0.0,70981.0,5.257873233682252,4538996.3,49,2643205,4538996.3,63.94663783265944,0.00850227525675885,0.010642284555021767,1
1197,1921,1,80,78.9,0.0,0.0,6857157.2,3247.4,1039.6,2207.8,479349.0,5950.9,12.41,185.4,Office,427105.0,44948.0,7296.0,479349.0,0.0,23790822.5,76,4401675,23790822.5,49.63152629920997,0.006774604724324031,0.0124145455607501,1
1198,1912,1,95,105.7,0.0,0.0,3798144.7,1798.2,0.0,1798.2,206334.0,0.0,0.0,251.7,Office,206334.0,0.0,0.0,206334.0,0.0,13268370.9,52,5850394,13268370.9,64.30530547558813,0.008714996074326093,0.0,1
1199,1927,1,100,67.7,13293935.5,157294.5,10162810.9,3957.2,706.1,3251.1,714237.0,0.0,0.0,173.6,Office,679262.0,19482.0,15493.0,714237.0,18.612779091534044,35033933.2,80,2639769,35033933.2,49.05085174808922,0.005540457859225999,0.0,1
1200,1963,1,100,21.7,563515.0,5690.4,3337559.9,1112.7,29.9,1082.7,564196.0,0.0,0.0,66.0,Multifamily Housing,564196.0,0.0,0.0,564196.0,0.998792972654893,11667573.9,99,4926015,11667573.9,20.68000109890889,0.001972186970485434,0.0,0
1201,1968,1,100,84.1,7956482.3,79935.5,692747.6,643.7,422.6,221.1,124071.0,4685.2,38.13,128.9,Multifamily Housing,122871.0,0.0,0.0,122871.0,64.75476149783105,2382236.3,37,4039179,2382236.3,19.38810866681316,0.005238827713618348,0.03813104800970123,0
1202,1908,1,100,64.9,151674.7,1558.2,0.0,363.7,247.9,115.8,70650.0,1246.3,17.64,103.3,Multifamily Housing,70650.0,0.0,0.0,70650.0,2.1468464260438784,1248341.2,67,2742038,1248341.2,17.669372965322008,0.0051479122434536445,0.017640481245576788,0
1203,1938,1,100,58.4,0.0,0.0,260550.6,389.8,307.3,82.5,86148.0,3497.1,40.59,81.0,Multifamily Housing,79348.0,6800.0,0.0,86148.0,0.0,888998.8,86,2672569,888998.8,10.319436318893068,0.004524771323768399,0.040594093884942194,0
1204,1940,1,100,109.1,30391799.0,334588.1,3998673.1,2911.9,1614.3,1297.6,406800.0,0.0,0.0,186.4,Multifamily Housing,406800.0,0.0,0.0,406800.0,74.70943706981318,13982849.8,7,4572340,13982849.8,34.372787118977385,0.007158062930186824,0.0,0
1205,1931,1,100,96.7,0.0,0.0,11878508.5,4926.6,0.0,4926.6,597467.0,0.0,0.0,250.1,Office,597467.0,0.0,0.0,597467.0,0.0,41246459.4,52,3066957,41246459.4,69.03554405515284,0.008245811065715763,0.0,1
1206,2005,1,100,81.8,28107953.2,288473.0,5978436.9,3410.0,1492.9,1917.0,628817.0,27882.9,46.79,158.4,Multifamily Housing,590496.0,32921.0,5400.0,628817.0,44.699734899024676,20657574.1,52,4043734,20657574.1,32.85148795277482,0.00542288137884313,0.044341835541978035,0
1207,2003,1,100,156.9,30191938.4,318487.9,2362316.2,2381.3,1603.6,777.6,245890.0,10208.7,41.52,235.9,Multifamily Housing,234856.0,18105.0,11034.0,263995.0,114.36556904486827,8379591.2,1,2670805,8379591.2,31.7414769219114,0.009020246595579462,0.03867005056913957,0
1208,2003,1,100,148.5,24644665.7,260591.8,2720068.7,2190.6,1309.0,881.6,230000.0,0.0,0.0,242.2,Multifamily Housing,230000.0,0.0,0.0,230000.0,107.1507204347826,9500402.8,1,4335309,9500402.8,41.30609913043479,0.009524347826086957,0.0,0
1209,1908,1,100,93.7,2276307.9,23408.4,719083.3,501.1,270.2,230.8,72038.0,5341.7,74.15,169.4,Office,72038.0,0.0,0.0,72038.0,31.598710402842944,2487185.4,70,3238504,2487185.4,34.52601960076626,0.006956050973097532,0.07415114245259447,1
1210,2001,1,100,95.0,3370509.9,36656.4,664673.7,394.9,179.0,215.9,60000.0,23952.6,399.21,180.7,Multifamily Housing,60000.0,0.0,0.0,60000.0,56.175165,2326546.6,9,4335439,2326546.6,38.775776666666665,0.006581666666666666,0.39920999999999995,0
1211,1925,1,90,79.8,3969316.6,39941.0,2290051.9,1204.0,474.9,729.0,192760.0,0.0,0.0,168.2,Office,179301.0,13459.0,0.0,192760.0,20.59201390329944,7856023.0,80,5780490,7856023.0,40.75546275160822,0.006246109151276199,0.0,1
1212,2010,1,100,112.3,20385906.5,216242.8,7941305.0,3621.0,1082.8,2538.2,425150.0,28497.1,67.03,252.4,Hotel,425150.0,0.0,0.0,425150.0,47.94991532400329,27351098.0,32,2811002,27351098.0,64.33281900505703,0.0085169940021169,0.06702834293778666,2
1213,1928,1,100,120.8,7539451.7,75394.5,4489147.9,2266.4,809.7,1456.8,238000.0,9763.3,41.02,263.8,Office,228763.0,9237.0,0.0,238000.0,31.67836848739496,15698116.2,48,2649558,15698116.2,65.95847142857143,0.009522689075630253,0.041022268907563025,1
1214,1924,1,100,65.5,3931561.1,39315.6,670691.5,639.8,421.0,218.8,139700.0,7364.6,52.72,103.2,Multifamily Housing,139700.0,0.0,0.0,139700.0,28.14288546886185,2357842.6,96,4038854,2357842.6,16.877899785254115,0.0045798138869005,0.052717251252684325,0
1215,1966,1,100,146.0,0.0,0.0,1148849.8,1458.3,1089.8,368.6,127778.0,9288.5,72.69,213.7,Multifamily Housing,127778.0,0.0,0.0,127778.0,0.0,3971748.1,9,4937955,3971748.1,31.083191942274883,0.01141276276041259,0.07269248227394387,0
1216,1926,1,100,107.2,2940659.2,29406.6,2370698.5,1590.1,817.5,772.6,187000.0,17476.8,93.46,203.7,Hotel,187000.0,0.0,0.0,187000.0,15.72545026737968,8325473.6,57,2678205,8325473.6,44.52124919786096,0.008503208556149732,0.09345882352941176,2
1217,1989,1,100,77.1,2810298.9,28103.0,31120399.7,12107.2,149.3,11957.9,1824886.0,0.0,0.0,205.2,Office,1824886.0,0.0,0.0,1824886.0,1.5399860046052192,106182816.6,76,1770367,106182816.6,58.18599989259603,0.006634496620610822,0.0,1
1218,1988,1,100,72.5,0.0,0.0,5018051.7,3684.9,0.0,3684.9,669295.0,0.0,0.0,138.0,Multifamily Housing,650206.0,182026.0,19089.0,851321.0,0.0,17557227.2,34,2672607,17557227.2,20.623510050850385,0.004328449550757,0.0,0
1219,1930,1,100,122.8,15180117.2,165081.8,909872.2,1107.2,806.3,300.9,150001.0,0.0,0.0,174.1,Multifamily Housing,150001.0,0.0,0.0,150001.0,101.20010666595556,3242388.3,14,2637474,3242388.3,21.615777894814034,0.0073812841247725015,0.0,0
1220,1965,1,100,89.4,7552378.6,75523.8,951084.6,710.5,401.1,309.4,121828.0,5324.6,43.71,151.0,Multifamily Housing,112549.0,9279.0,0.0,121828.0,61.99214137964999,3333720.4,43,2954753,3333720.4,27.364156023245886,0.005831992645368881,0.04370588042157796,0
1221,2006,1,100,77.8,2298600.7,25055.0,2635291.5,1325.8,122.1,1203.7,216153.0,0.0,0.0,173.4,Multifamily Housing,216153.0,0.0,0.0,216153.0,10.634137393420403,9089085.5,13,3121304,9089085.5,42.04931460585789,0.006133618316655332,0.0,0
1222,1942,1,100,79.9,981721.4,9817.2,294928.1,362.7,266.1,96.6,60895.0,4683.6,76.91,117.7,Multifamily Housing,60895.0,0.0,0.0,60895.0,16.121543640692998,1040802.3,73,4921985,1040802.3,17.091753017489122,0.005956154035635109,0.07691271861400772,0
1223,2004,1,100,116.1,3343575.4,36629.3,809413.6,433.9,177.6,256.3,52600.0,2354.9,44.77,231.6,Multifamily Housing,52600.0,0.0,0.0,52600.0,63.56607224334601,2761719.4,1,4951990,2761719.4,52.504171102661594,0.008249049429657795,0.044769961977186315,0
1224,1964,1,100,119.2,1034584.9,10429.3,3768235.3,3041.0,55.0,2986.0,342276.0,0.0,0.0,217.0,Multifamily Housing,327230.0,19635.0,10878.0,357743.0,2.8919780401014137,13096257.0,2,2721983,13096257.0,36.60800351090028,0.00850051573336166,0.0,0
1225,1947,1,100,38.7,2152424.3,21524.2,232300.2,190.3,115.0,75.3,76800.0,1666.7,21.7,62.7,Multifamily Housing,76800.0,0.0,0.0,76800.0,28.026358072916665,811664.1,99,2659344,811664.1,10.56854296875,0.0024778645833333337,0.02170182291666667,0
1226,1912,1,100,76.3,4571621.5,50230.9,413512.9,377.9,242.8,135.1,78963.0,3712.9,47.02,118.7,Multifamily Housing,78963.0,0.0,0.0,78963.0,57.895742309689346,1455978.3,72,2668685,1455978.3,18.438740929296,0.004785785747755278,0.04702075655686841,0
1227,1911,1,100,94.0,2161912.0,21619.1,259406.6,347.7,263.5,84.3,53952.0,3565.7,66.09,132.4,Multifamily Housing,53952.0,0.0,0.0,53952.0,40.07102609727165,908260.4,33,5043162,908260.4,16.83460112692764,0.00644461743772242,0.06609022835112692,0
1228,1964,1,100,88.9,244673.9,2481.8,410370.7,481.9,345.1,136.8,69643.0,4264.6,61.24,135.1,Multifamily Housing,69643.0,0.0,0.0,69643.0,3.513259049725026,1474316.2,74,2388675,1474316.2,21.169625087948535,0.006919575549588616,0.06123515644070474,0
1229,1961,1,100,52.3,2339299.9,24982.5,252613.6,208.8,124.3,84.5,62171.0,2843.8,45.74,85.5,Multifamily Housing,62171.0,0.0,0.0,62171.0,37.62686622380209,910707.1,84,3512788,910707.1,14.648422898135786,0.0033584790336330444,0.0457415836965788,0
1230,1974,1,100,27.9,642800.8,6479.3,1315834.3,474.0,36.4,437.6,193273.0,0.0,0.0,80.3,Multifamily Housing,193273.0,36700.0,0.0,229973.0,2.7951142090593244,4715948.0,100,2671383,4715948.0,20.5065290273206,0.0020611115217873404,0.0,0
1231,1965,1,100,91.4,24397900.2,240475.2,3336956.8,2363.5,1295.9,1067.6,392966.0,21481.8,54.67,157.1,Multifamily Housing,383966.0,9788.0,9000.0,402754.0,60.57767321988111,11504622.7,19,2546550,11504622.7,28.56488749956549,0.005868346434796426,0.05333727287624704,0
1232,1987,1,100,95.2,0.0,0.0,4507019.5,2064.4,0.0,2064.4,261695.0,0.0,0.0,229.5,Multifamily Housing,256030.0,5665.0,0.0,261695.0,0.0,15533921.1,2,4847248,15533921.1,59.358876172643726,0.007888572574944115,0.0,0
1233,1940,2,100,38.6,5530554.4,55305.5,659534.4,511.7,293.8,217.9,204294.0,6231.9,30.5,64.5,Multifamily Housing,183437.0,10484.0,10373.0,204294.0,27.071545909326755,2348592.3,98,4952006,2348592.3,11.49613938735352,0.002504723584637826,0.03050456694763429,0
1234,1957,2,100,82.3,34005337.0,371181.0,3321697.3,3092.0,2022.1,1069.9,588528.0,23964.6,40.72,127.2,Multifamily Housing,576528.0,12000.0,0.0,588528.0,57.780321412065355,11529235.4,47,4951974,11529235.4,19.58995221977544,0.005253785716227605,0.04071955794796509,0
1235,1962,1,100,164.2,8085063.3,87193.0,2133947.8,1307.8,620.4,687.4,110000.0,8395.1,76.32,312.3,Office,110000.0,0.0,0.0,110000.0,73.50057545454546,7407439.5,26,2813793,7407439.5,67.34035909090909,0.011889090909090908,0.0763190909090909,1
1236,1988,1,100,44.6,2969999.9,29700.0,36197.1,168.8,157.8,11.1,69281.0,0.0,0.0,50.4,Multifamily Housing,69281.0,0.0,0.0,69281.0,42.86889479077958,119331.3,100,5832569,119331.3,1.7224246185822953,0.002436454439168026,0.0,0
1237,2002,1,100,108.8,23530877.3,249404.2,2264882.2,1986.6,1249.8,736.8,289281.0,15258.8,52.75,171.6,Multifamily Housing,257663.0,19225.0,12393.0,289281.0,81.34262983051082,7939458.4,16,2670819,7939458.4,27.445488642530965,0.006867371171974654,0.052747328721900154,0
1238,1974,3,100,71.5,75801953.1,758019.5,21050354.2,10291.0,4026.2,6264.8,2004304.0,76434.4,38.14,145.5,Multifamily Housing,1936880.0,306176.0,28561.0,2271617.0,33.36916086646649,67508875.8,33,3114297,67508875.8,29.718423396197508,0.0045302531192538175,0.033647573512612376,0
1239,1964,1,100,176.0,5777352.0,58267.6,1070410.2,651.8,306.9,345.0,53951.0,5471.0,101.41,328.8,Multifamily Housing,43714.0,10237.0,0.0,53951.0,107.08516987636929,3717167.8,1,2738341,3717167.8,68.89896016755945,0.012081333061481713,0.10140683212544717,0
1240,1988,1,100,69.4,195916.1,2150.4,376706.5,362.3,236.9,125.4,65615.0,3145.6,47.94,114.1,Multifamily Housing,65615.0,0.0,0.0,65615.0,2.9858431761030255,1351830.7,56,2609674,1351830.7,20.602464375523887,0.005521603291930199,0.047940257563057226,0
1241,1988,1,100,70.7,3236729.0,34993.7,382608.6,293.1,171.9,121.1,64230.0,2104.3,32.76,116.7,Multifamily Housing,64230.0,0.0,0.0,64230.0,50.39279153043749,1305460.8,52,2960159,1305460.8,20.324782811770202,0.004563288183092013,0.03276194924490114,0
1242,1930,1,95,83.6,4627798.5,0.0,281134.1,337.7,245.8,91.9,67200.0,5810.9,86.47,118.6,Multifamily Housing,67200.0,0.0,0.0,67200.0,68.86604910714286,990165.6,35,4900734,990165.6,14.734607142857142,0.0050252976190476185,0.08647172619047619,0
1243,2009,1,100,52.0,4968984.4,53972.0,1196705.5,641.9,263.9,378.0,173915.0,0.0,0.0,103.5,Multifamily Housing,173915.0,0.0,0.0,173915.0,28.571338872437686,4072941.9,89,5835847,4072941.9,23.41915245953483,0.0036908834775608774,0.0,0
1244,2008,1,100,45.2,5604784.3,60730.6,846640.3,570.3,297.7,272.6,188879.0,3935.0,20.83,80.0,Multifamily Housing,188879.0,0.0,0.0,188879.0,29.673940988675287,2937589.6,88,2976623,2937589.6,15.552759173862633,0.003019393368241043,0.020833443633225503,0
1245,1928,1,100,64.9,1490775.6,16892.3,919317.1,374.8,79.2,295.6,72090.0,1633.9,22.66,160.5,Multifamily Housing,49284.0,12380.0,10426.0,72090.0,20.679367457344988,3185517.8,31,2817347,3185517.8,44.18806769316132,0.0051990567346372595,0.022664724649743378,0
1246,1905,1,100,69.2,3448.5,38.2,0.0,1557.7,205.0,1352.7,250435.0,2742.4,10.95,193.9,Office,177863.0,31153.0,23151.0,232167.0,0.014853532155732726,14576088.2,74,2539077,14576088.2,62.78277360692949,0.006709394530661119,0.011812186917175999,1
1247,1963,1,100,121.0,6045147.1,63616.9,758115.0,568.2,321.1,247.2,71981.0,6107.1,84.84,204.4,Multifamily Housing,69881.0,2100.0,0.0,71981.0,83.98253844764591,2663353.1,11,2805279,2663353.1,37.000779372334364,0.007893749739514594,0.08484322251705312,0
1248,1960,1,100,55.9,4234330.9,0.0,0.0,387.5,224.9,162.6,107065.0,0.0,0.0,92.9,Multifamily Housing,103612.0,3457.0,3453.0,110522.0,38.3121089013952,1751990.4,85,2874177,1751990.4,15.851960695608113,0.003506089285391144,0.0,0
1249,1929,1,100,82.8,0.0,0.0,701428.6,788.6,558.9,229.7,120904.0,5189.4,42.92,127.2,Multifamily Housing,120904.0,0.0,0.0,120904.0,0.0,2474732.2,92,4038855,2474732.2,20.468571759412427,0.0065225302719513,0.04292165685171706,0
1250,1962,1,100,74.7,12768037.9,127680.4,1106914.9,1045.2,678.2,367.0,223856.0,11665.2,52.11,115.4,Multifamily Housing,223856.0,16775.0,0.0,240631.0,53.060652617493176,3954932.9,76,2800416,3954932.9,16.435674954598536,0.0043435800042388555,0.04847754445603435,0
1251,1910,1,90,67.6,1901530.3,21239.4,548521.7,275.3,101.0,174.3,55945.0,0.0,0.0,141.1,Residence Hall/Dormitory,55945.0,0.0,0.0,55945.0,33.989280543390834,1878738.4,67,4343225,1878738.4,33.58188220573778,0.0049209044597372424,0.0,4
1252,2008,1,100,65.0,4027078.7,42488.9,901343.7,502.0,213.9,288.1,109797.0,3001.2,27.33,127.3,Multifamily Housing,109797.0,0.0,0.0,109797.0,36.67749300982723,3104763.5,41,2817157,3104763.5,28.277307212401066,0.004572073918230917,0.027334080166124756,0
1253,2016,1,100,11.0,110639.4,1221.3,0.0,544.2,5.9,0.0,539647.0,0.0,0.0,34.0,Multifamily Housing,539647.0,0.0,0.0,539647.0,0.20502180128862013,0.0,100,5945357,0.0,0.0,0.001008436996777523,0.0,0
1254,1998,1,100,91.0,24934062.8,263287.5,1028176.7,1703.3,1369.5,333.8,319967.0,13324.5,41.64,119.0,Multifamily Housing,319967.0,0.0,0.0,319967.0,77.92698247006723,3597473.0,70,4855845,3597473.0,11.243262586454229,0.005323361471651764,0.04164335697118765,0
1255,1912,1,100,63.9,9779068.8,106105.5,1611875.8,1037.5,519.4,518.0,269262.0,5632.1,23.43,115.6,Multifamily Housing,240413.0,0.0,0.0,240413.0,40.67612317137593,5582335.5,54,4039180,5582335.5,23.219773889099177,0.004315490426890393,0.02342676976702591,0
1256,2005,1,100,62.7,4331183.3,46445.7,496649.1,392.5,230.0,162.5,96955.0,0.0,0.0,103.6,Multifamily Housing,96955.0,0.0,0.0,96955.0,44.672098396163165,1750994.2,65,4043922,1750994.2,18.05986488577175,0.0040482698158939715,0.0,0
1257,2013,1,70,94.0,26986399.3,289816.7,5007374.2,3065.0,1433.4,1631.6,473935.0,2775783.5,5856.89,176.3,Multifamily Housing,458935.0,15000.0,0.0,473935.0,56.941140240750315,17582366.4,29,4382035,17582366.4,37.09868737274098,0.006467131568675029,5.856886492873495,0
1258,2013,1,70,72.5,10049551.6,107115.1,2073871.4,1207.5,533.8,673.7,238729.0,1512860.1,6337.14,139.7,Multifamily Housing,238729.0,0.0,0.0,238729.0,42.09606541308345,7259680.3,61,4384551,7259680.3,30.409712686770355,0.0050580365183953355,6.337144209543038,0
1259,2013,1,70,17.6,0.0,0.0,632960.2,209.4,0.0,209.4,127971.0,683420.2,5340.43,55.4,Multifamily Housing,127971.0,0.0,0.0,127971.0,0.0,2256104.8,100,4384555,2256104.8,17.629813004508833,0.001636308226082472,5.34043025372936,0
1260,1930,1,100,83.4,3635471.0,43728.1,1742216.8,755.4,193.1,562.3,116200.0,0.0,0.0,196.6,Office,116200.0,0.0,0.0,116200.0,31.28632530120482,6059823.1,74,2702174,6059823.1,52.14994061962134,0.006500860585197934,0.0,1
1261,1999,1,90,104.5,3951836.6,43605.6,414510.2,341.1,209.9,131.2,51339.0,6585.9,128.28,167.3,Senior Care Community,51339.0,0.0,0.0,51339.0,76.9753325931553,1414308.8,91,3956854,1414308.8,27.5484290695183,0.006644071758312394,0.12828259218138258,6
1262,2005,1,100,94.2,5617161.1,61086.6,964196.8,615.7,298.4,317.4,95905.0,4502.4,46.95,173.5,Multifamily Housing,95905.0,0.0,0.0,95905.0,58.57005474167144,3419958.8,5,2669993,3419958.8,35.659859235701994,0.006419894687451124,0.04694645743183358,0
1263,2007,1,100,67.7,2235180.8,24721.8,339454.5,229.0,118.7,110.3,50548.0,278.1,5.5,120.2,Multifamily Housing,50548.0,0.0,0.0,50548.0,44.218976022790216,1188356.4,55,2715799,1188356.4,23.509464271583443,0.004530347392577352,0.005501701353169265,0
1264,1925,1,100,59.6,2107755.8,23035.4,298142.0,208.8,112.0,96.9,52850.0,3755.5,71.06,103.9,Multifamily Housing,52850.0,0.0,0.0,52850.0,39.881850520340585,1044058.2,87,4181598,1044058.2,19.755122043519393,0.003950804162724693,0.07105960264900663,0
